Data,CNPJ,Valor,Valor_corrigido
2015-05-01,07022473000139,37.85,57.3
2015-05-01,07143074000126,80.0,121.11
2015-05-01,08456187000144,72.0,109.0
2015-05-01,09447557000140,13.0,19.68
2015-05-01,09456178000116,86.85,131.48
2015-05-01,10262205000107,30.0,45.42
2015-05-01,10432515000114,74.12,112.21
2015-05-01,13232868000169,200.0,302.77
2015-05-01,14913051000119,78.0,118.08
2015-05-01,16624433000158,80.0,121.11
2015-05-01,53154225002617,21.75,32.93
2015-05-01,53663043000113,72.38,109.57
2015-05-01,54100136000100,144.0,217.99
2015-05-01,56954290000167,85.0,128.68
2015-05-01,03071465000121,740.0,1120.24
2015-05-01,11763966000105,56.0,84.78
2015-05-01,55727689000142,110.6,167.43
2015-05-01,18241446000173,17.0,25.74
2015-05-01,,90.3,136.7
2015-05-01,06164253000187,2131.74,3227.11
2015-05-01,55334262000184,115.92,175.48
2015-05-01,,122.0,184.69
2015-05-01,02530487000220,123.5,186.96
2015-05-01,02812278000199,95.5,144.57
2015-05-01,07128650000409,18.0,27.25
2015-05-01,07466335000149,48.3,73.12
2015-05-01,08411186000183,30.0,45.42
2015-05-01,65684037000121,55.8,84.47
2015-05-01,09456704000148,63.67,96.39
2015-05-01,09456714000183,13.8,20.89
2015-05-01,11884068000105,30.0,45.42
2015-05-01,15426715000188,67.84,102.7
2015-05-01,20838552000180,45.0,68.12
2015-05-01,43963933000197,182.25,275.9
2015-05-01,61084018000103,182.94,276.94
2015-05-01,66150210000174,120.1,181.81
2015-05-01,67101576000116,1195.0,1809.04
2015-05-01,72908353001681,30.4,46.02
2015-05-01,72908353002068,15.6,23.62
2015-05-01,01994522000119,64.13,97.08
2015-05-01,02530487000220,44.2,66.91
2015-05-01,10870847000180,90.0,136.25
2015-05-01,10959334000140,54.5,82.5
2015-05-01,18361124000168,33.0,49.96
2015-05-01,20984905000150,35.0,52.98
2015-05-01,02012862000160,873.04,1321.64
2015-05-01,61365508000188,28.7,43.45
2015-05-01,02530487000220,85.7,129.74
2015-05-01,09377324000118,11.9,18.01
2015-05-01,09453133000198,50.37,76.25
2015-05-01,13118214000109,38.7,58.59
2015-05-01,19103663000160,89.14,134.94
2015-05-01,54867247000139,11.5,17.41
2015-05-01,55909758000139,211.92,320.81
2015-05-01,60804341000141,20.99,31.78
2015-05-01,72908353000367,7.5,11.35
2015-05-01,73152423000109,195.03,295.24
2015-05-01,47079637000189,52.5,79.48
2015-05-01,53076717000183,59.13,89.51
2015-05-01,58696402000152,172.0,260.38
2015-05-01,05324131000148,134.0,202.85
2015-05-01,09438123000183,87.28,132.13
2015-05-01,72908353001924,71.4,108.09
2015-05-01,61084018000103,99.06,149.96
2015-05-01,,49.0,74.18
2015-05-01,03143987000191,329.4,498.66
2015-05-01,08966795000107,140.0,211.94
2015-05-01,17261661000769,61.4,92.95
2015-05-01,19440609000100,60.0,90.83
2015-05-01,43599000000162,435.91,659.9
2015-05-01,45007937000127,67.21,101.75
2015-05-01,60765468000107,89.1,134.88
2015-05-01,61519559000117,134.0,202.85
2015-05-01,62201405000145,93.37,141.35
2015-05-01,66728858000185,81.4,123.23
2015-05-01,10804356000131,290.0,439.01
2015-05-01,44581056000152,283.0,428.42
2015-05-01,,51.0,77.21
2015-05-01,01809535000170,97.46,147.54
2015-05-01,71872634000182,144.0,217.99
2015-05-01,,263.0,398.14
2015-05-01,09456550000194,49.93,75.59
2015-05-01,59597849000137,111.2,168.34
2015-05-01,62505847001904,84.0,127.16
2015-05-01,00501591000180,60.05,90.91
2015-05-01,08957849000160,175.67,265.94
2015-05-01,12916408000197,19.5,29.52
2015-05-01,13688921000130,24.2,36.63
2015-05-01,15843310000145,33.0,49.96
2015-05-01,17095584000129,45.6,69.03
2015-05-01,17261661002206,159.45,241.38
2015-05-01,17325646000303,25.5,38.6
2015-05-01,21640288000139,23.1,34.97
2015-05-01,42591651091513,38.0,57.53
2015-05-01,49561228000140,30.0,45.42
2015-05-01,60948429000137,79.65,120.58
2015-05-01,72908353001924,26.1,39.51
2015-05-01,04341874000163,32.1,48.59
2015-05-01,04919236000187,53.3,80.69
2015-05-01,05571182000255,30.9,46.78
2015-05-01,10840550000172,34.9,52.83
2015-05-01,17980402000100,60.0,90.83
2015-05-01,43086826000128,46.3,70.09
2015-05-01,44993632000179,1961.13,2968.84
2015-05-01,45007937000127,344.67,521.78
2015-05-01,47079637000189,755.8,1144.16
2015-05-01,61519559000117,279.0,422.36
2015-05-01,,171.0,258.87
2015-05-01,00229295000172,193.0,292.17
2015-05-01,03487118000184,110.0,166.52
2015-05-01,05137602000109,44.5,67.37
2015-05-01,05188383000197,38.0,57.53
2015-05-01,08241690000182,62.71,94.93
2015-05-01,09447557000140,61.95,93.78
2015-05-01,09456704000148,107.53,162.78
2015-05-01,10987381000106,9.75,14.76
2015-05-01,11408371000123,34.0,51.47
2015-05-01,13232868000169,67.98,102.91
2015-05-01,17754161000173,50.0,75.69
2015-05-01,18617791000169,53.4,80.84
2015-05-01,19971385000162,18.9,28.61
2015-05-01,20944818000170,50.0,75.69
2015-05-01,47079637000189,236.0,357.27
2015-05-01,59597849000137,26.7,40.42
2015-05-01,61386744000180,21.0,31.79
2015-05-01,68038637000100,1969.06,2980.84
2015-05-01,72908353001681,70.1,106.12
2015-05-01,96578471000150,79.0,119.59
2015-05-01,45007937000127,123.16,186.44
2015-05-01,45980745000100,625.0,946.15
2015-05-01,72908353000367,151.6,229.5
2015-05-01,,517.0,782.66
2015-05-01,00027322000124,27.9,42.24
2015-05-01,00480608000160,483.9,732.55
2015-05-01,03344534000719,25.0,37.85
2015-05-01,09296295000160,328.93,497.95
2015-05-01,13232868000169,69.93,105.86
2015-05-01,51142628000162,106.07,160.57
2015-05-01,,124.0,187.72
2015-05-01,02012862000160,2416.0,3657.44
2015-05-01,09296295000160,889.7,1346.86
2015-05-01,02012862000160,357.67,541.46
2015-05-01,02905110020234,15.0,22.71
2015-05-01,05801230000173,90.1,136.4
2015-05-01,07575651000159,200.37,303.33
2015-05-01,08165676000147,143.22,216.81
2015-05-01,08915606000169,84.5,127.92
2015-05-01,09060964005592,27.03,40.92
2015-05-01,09240455000159,97.66,147.84
2015-05-01,14653484000182,524.0,793.25
2015-05-01,18364230000103,79.5,120.35
2015-05-01,42591651176349,25.5,38.6
2015-05-01,43386903000165,118.3,179.09
2015-05-01,51573418000129,100.4,151.99
2015-05-01,60705704000191,394.35,596.98
2015-05-01,62505847001742,87.5,132.46
2015-05-01,67886622000806,59.9,90.68
2015-05-01,,48.5,73.42
2015-05-01,02530487000220,19.0,28.76
2015-05-01,07361559000196,39.73,60.14
2015-05-01,07866543000135,89.0,134.73
2015-05-01,09438123000183,37.16,56.25
2015-05-01,09456714000183,120.19,181.95
2015-05-01,13232868000169,40.04,60.61
2015-05-01,42591651166386,16.0,24.22
2015-05-01,56007859000187,418.66,633.78
2015-05-01,61084018000103,70.91,107.35
2015-05-01,65684037000121,46.4,70.24
2015-05-01,73152423000109,37.8,57.22
2015-05-01,,56.0,84.78
2015-06-01,02530487000220,97.7,146.74
2015-06-01,09456550000194,153.57,230.66
2015-06-01,10940972000110,350.0,525.69
2015-06-01,06140634000126,419.93,630.72
2015-06-01,72908353002068,35.11,52.73
2015-06-01,62971056000140,366.35,550.25
2015-06-01,65684037000121,168.95,253.76
2015-06-01,,150.0,225.3
2015-06-01,09296295000160,1319.87,1982.41
2015-06-01,10871026000169,223.6,335.84
2015-06-01,01396012000140,29.04,43.62
2015-06-01,01615755000163,37.5,56.32
2015-06-01,04447152000198,144.1,216.43
2015-06-01,05690346000182,65.0,97.63
2015-06-01,06059225000108,92.4,138.78
2015-06-01,06933510000106,60.0,90.12
2015-06-01,09080702000105,13.04,19.59
2015-06-01,09141671000228,48.95,73.52
2015-06-01,09456714000183,57.34,86.12
2015-06-01,09630313000106,42.6,63.98
2015-06-01,10707426000303,28.89,43.39
2015-06-01,14902441000193,84.0,126.17
2015-06-01,15487471000143,119.0,178.73
2015-06-01,17357309000136,432.6,649.75
2015-06-01,18339941000110,34.5,51.82
2015-06-01,55121503000107,55.0,82.61
2015-06-01,55147441000102,119.84,180.0
2015-06-01,56642374000165,221.98,333.41
2015-06-01,66182460000196,151.42,227.43
2015-06-01,69199040000100,17.67,26.54
2015-06-01,72908353001096,34.5,51.82
2015-06-01,72908353002068,39.8,59.78
2015-06-01,02181199000127,53.4,80.21
2015-06-01,,346.0,519.68
2015-06-01,08208897000236,89.0,133.68
2015-06-01,08801746000106,57.8,86.81
2015-06-01,13040992000122,33.5,50.32
2015-06-01,14763738000115,139.4,209.38
2015-06-01,42591651091513,23.0,34.55
2015-06-01,58151531000165,88.9,133.53
2015-06-01,61359691000109,17.7,26.58
2015-06-01,01179612000156,93.17,139.94
2015-06-01,02800448000115,128.0,192.25
2015-06-01,17007072000163,52.8,79.3
2015-06-01,17314329001797,88.11,132.34
2015-06-01,45950060000103,122.1,183.39
2015-06-01,55205512000186,70.0,105.14
2015-06-01,58740317000144,55.7,83.66
2015-06-01,60875606000100,129.1,193.9
2015-06-01,61246005000193,128.15,192.48
2015-06-01,09536662000155,112.21,168.54
2015-06-01,11384785000160,266.72,400.61
2015-06-01,72724826000104,56.5,84.86
2015-06-01,02287828000106,57.4,86.21
2015-06-01,03312796000106,76.5,114.9
2015-06-01,09377324000118,36.14,54.28
2015-06-01,09456550000194,38.61,57.99
2015-06-01,09456714000183,42.04,63.14
2015-06-01,10262205000107,49.0,73.6
2015-06-01,11384785000160,86.36,129.71
2015-06-01,44993632000179,22.2,33.34
2015-06-01,58696402000152,240.0,360.47
2015-06-01,02012862000160,2476.46,3719.58
2015-06-01,59965038000141,212.29,318.85
2015-06-01,07038210000380,134.5,202.02
2015-06-01,07443489000115,109.0,163.72
2015-06-01,08699998000176,83.0,124.66
2015-06-01,15069120000112,131.0,196.76
2015-06-01,16870311002608,28.0,42.06
2015-06-01,17643373000183,98.0,147.19
2015-06-01,47904495000147,84.0,126.17
2015-06-01,54360623000102,99.86,149.99
2015-06-01,55727689000142,120.2,180.54
2015-06-01,58716713000136,101.0,151.7
2015-06-01,59513655000106,125.25,188.12
2015-06-01,74251513000101,109.3,164.17
2015-06-01,09377324000118,20.1,30.19
2015-06-01,17489433000155,20.0,30.04
2015-06-01,45007937000127,138.01,207.29
2015-06-01,,30.0,45.06
2015-06-01,05202077000249,33.0,49.57
2015-06-01,09060964009318,70.65,106.11
2015-06-01,09456550000194,114.26,171.62
2015-06-01,33469172001644,50.53,75.89
2015-06-01,42591651176268,25.0,37.55
2015-06-01,46379152000148,260.35,391.04
2015-06-01,52771516000133,26.92,40.43
2015-06-01,63053953000138,4336.9,6513.91
2015-06-01,72908353002068,72.8,109.34
2015-06-01,72908353002220,16.4,24.63
2015-06-01,,868.0,1303.71
2015-06-01,08277859000154,37.5,56.32
2015-06-01,12278361000183,65.0,97.63
2015-06-01,71821839000139,44.0,66.09
2015-06-01,72908353001681,51.7,77.65
2015-06-01,02287828000106,22.4,33.64
2015-06-01,03071465000121,1025.0,1539.52
2015-06-01,04166429000104,190.8,286.58
2015-06-01,04526587000128,10.6,15.92
2015-06-01,07750054000113,295.13,443.28
2015-06-01,08903200000166,23.5,35.3
2015-06-01,09112820000140,435.1,653.51
2015-06-01,09438123000183,11.4,17.12
2015-06-01,13979584000130,214.5,322.17
2015-06-01,15661561000109,21.9,32.89
2015-06-01,18968944000112,248.82,373.72
2015-06-01,48450894000148,29.0,43.56
2015-06-01,54867247000139,29.4,44.16
2015-06-01,55121503000107,83.8,125.87
2015-06-01,61291845000178,84.0,126.17
2015-06-01,18866617000150,132.38,198.83
2015-06-01,43599000000162,169.18,254.1
2015-06-01,08816342000196,157.5,236.56
2015-06-01,09392938000179,5580.0,8381.01
2015-06-01,09536662000155,47.94,72.0
2015-06-01,44845170000142,18.0,27.04
2015-06-01,50872118000188,13.6,20.43
2015-06-01,72908353002149,85.1,127.82
2015-06-01,,94.0,141.19
2015-06-01,00000000000000,30.0,45.06
2015-06-01,02530487000220,46.5,69.84
2015-06-01,03150070000114,860.0,1291.7
2015-06-01,03830063000163,182.58,274.23
2015-06-01,04345673000134,127.0,190.75
2015-06-01,05324131000148,52.0,78.1
2015-06-01,05736119000140,42.0,63.08
2015-06-01,13278677000138,128.15,192.48
2015-06-01,58129156000157,55.0,82.61
2015-06-01,63902357000185,48.0,72.09
2015-06-01,64636558000140,63.0,94.62
2015-06-01,72908353002300,10.2,15.32
2015-06-01,02029167000100,152.68,229.32
2015-06-01,09108327000156,91.0,136.68
2015-06-01,13232868000169,100.0,150.2
2015-06-01,62413877003420,37.0,55.57
2015-06-01,47079637000189,160.0,240.32
2015-06-01,02575829000148,714.06,1072.5
2015-06-01,07022473000139,54.56,81.95
2015-06-01,45007937000127,77.51,116.42
2015-06-01,54049754000165,51.96,78.04
2015-06-01,,50.0,75.1
2015-06-01,00510544000101,20.0,30.04
2015-06-01,02367121000100,24.0,36.05
2015-06-01,02530487000220,36.0,54.07
2015-06-01,04881800000110,191.2,287.18
2015-06-01,17051034000108,197.88,297.21
2015-06-01,17080580000177,33.83,50.81
2015-06-01,20337967000170,87.57,131.53
2015-06-01,65684037000121,111.87,168.03
2015-06-01,72908353002300,55.8,83.81
2015-06-01,02012862000160,4136.65,6213.14
2015-06-01,,423.5,636.09
2015-06-01,01140917000154,39.8,59.78
2015-06-01,01397851000425,84.0,126.17
2015-06-01,02530487000220,18.5,27.79
2015-06-01,07956403000158,186.0,279.37
2015-06-01,08819357000108,184.8,277.56
2015-06-01,21027987000108,141.4,212.38
2015-06-01,45923893000185,135.0,202.77
2015-06-01,53154225001130,22.75,34.17
2015-06-01,60907029000183,95.0,142.69
2015-06-01,62423074000198,37.8,56.77
2015-06-01,65906679000128,24.0,36.05
2015-06-01,72908353000871,88.1,132.32
2015-06-01,02530487000220,111.4,167.32
2015-06-01,07468307000160,23.9,35.9
2015-06-01,42591651144650,13.5,20.28
2015-06-01,07313514000146,167.96,252.27
2015-06-01,09077153000101,174.55,262.17
2015-06-01,,44.0,66.09
2015-06-01,14335331000197,7484.66,11241.76
2015-06-01,,79.0,118.66
2015-06-01,02099932000169,357.0,536.2
2015-06-01,07022473000139,75.7,113.7
2015-06-01,07975850000154,150.0,225.3
2015-06-01,08516198000172,320.0,480.63
2015-06-01,12097113000136,58.46,87.81
2015-06-01,12802453000110,80.0,120.16
2015-06-01,17920767000131,80.0,120.16
2015-06-01,20293877000125,63.0,94.62
2015-06-01,22233830000100,45.0,67.59
2015-06-01,53663043000113,318.46,478.32
2015-06-01,54100136000100,383.0,575.26
2015-06-01,56954290000167,151.5,227.55
2015-06-01,61563557000125,16.65,25.01
2015-06-01,96283866000126,80.0,120.16
2015-06-01,,32.0,48.06
2015-06-01,10804330000193,142.0,213.28
2015-06-01,15176906000139,356.0,534.7
2015-06-01,54867247000139,136.11,204.43
2015-06-01,62658984000664,236.3,354.92
2015-06-01,03944141000150,229.5,344.7
2015-06-01,15134897000113,80.44,120.82
2015-06-01,00248893000199,14.7,22.08
2015-06-01,48324784000130,67.8,101.83
2015-06-01,,28.0,42.06
2015-06-01,02274662000185,50.6,76.0
2015-06-01,06087424000111,171.0,256.84
2015-06-01,09513610000163,300.0,450.59
2015-06-01,54444054000175,203.0,304.9
2015-06-01,64866999000139,134.0,201.26
2015-06-01,06164253000187,922.86,1386.11
2015-06-01,55334262000184,28.98,43.53
2015-06-01,,45.0,67.59
2015-06-01,01152787000170,29.98,45.03
2015-06-01,02530487000220,76.0,114.15
2015-06-01,04451884000151,33.6,50.47
2015-06-01,07466335000149,49.7,74.65
2015-06-01,12842782000195,81.8,122.86
2015-06-01,43386903000165,391.0,587.27
2015-06-01,06970235000192,108.0,162.21
2015-06-01,09456704000148,56.79,85.3
2015-06-01,10879876000103,584.91,878.52
2015-06-01,11884068000105,60.0,90.12
2015-06-01,13475995000199,28.0,42.06
2015-06-01,18631534000181,35.84,53.83
2015-06-01,43963933000197,61.95,93.05
2015-06-01,61084018000103,240.9,361.83
2015-06-01,67101576000116,1240.0,1862.45
2015-06-01,96224407000171,84.5,126.92
2015-06-01,,60.0,90.12
2015-06-01,10606665000105,150.0,225.3
2015-06-01,18361124000168,54.8,82.31
2015-06-01,61084018000103,43.38,65.16
2015-06-01,02012862000160,385.99,579.75
2015-06-01,02530487000220,52.0,78.1
2015-06-01,02530487000220,98.2,147.49
2015-06-01,04907334000102,26.5,39.8
2015-06-01,09453133000198,26.2,39.35
2015-06-01,54867247000139,31.35,47.09
2015-06-01,60765468000107,101.2,152.0
2015-06-01,65897910000407,25.17,37.8
2015-06-01,72908353000367,48.1,72.24
2015-06-01,73152423000109,249.92,375.37
2015-06-01,74583691000130,38.6,57.98
2015-06-01,02246622000120,164.0,246.32
2015-06-01,05290987000140,101.09,151.83
2015-06-01,12500847000114,440.0,660.87
2015-06-01,47405980000176,246.0,369.49
2015-06-01,66728858000185,82.2,123.46
2015-06-01,09438123000183,69.52,104.42
2015-06-01,02372204000189,124.5,187.0
2015-06-01,03143987000191,223.5,335.69
2015-06-01,03297135000159,24.8,37.25
2015-06-01,04345673000134,52.0,78.1
2015-06-01,07956403000158,67.5,101.38
2015-06-01,20733090000137,67.6,101.53
2015-06-01,45007937000127,538.01,808.08
2015-06-01,55238836000110,138.5,208.02
2015-06-01,60765468000107,86.5,129.92
2015-06-01,61353470000123,31.9,47.91
2015-06-01,61358859000161,89.0,133.68
2015-06-01,61359691000109,25.3,38.0
2015-06-01,61519559000117,135.0,202.77
2015-06-01,62201405000145,86.33,129.67
2015-06-01,66728858000185,88.5,132.92
2015-06-01,71879811000152,255.7,384.05
2015-06-01,,25.0,37.55
2015-06-01,04812835000105,290.0,435.57
2015-06-01,44581056000152,362.0,543.71
2015-06-01,46582300000127,292.0,438.58
2015-06-01,,55.0,82.61
2015-06-01,22419460000191,122.0,183.24
2015-06-01,,170.0,255.34
2015-06-01,01219975000178,93.0,139.68
2015-06-01,09329226000105,66.8,100.33
2015-06-01,09447557000140,45.85,68.87
2015-06-01,03282496000121,15.24,22.89
2015-06-01,04247726000184,21.9,32.89
2015-06-01,04967877000107,74.9,112.5
2015-06-01,05436146000106,10.0,15.02
2015-06-01,05528108000175,17.27,25.94
2015-06-01,06164253000187,1123.08,1686.84
2015-06-01,06229858000109,25.0,37.55
2015-06-01,07052925000559,38.0,57.07
2015-06-01,09296295000240,657.86,988.09
2015-06-01,09456550000194,34.42,51.7
2015-06-01,11015608000106,141.0,211.78
2015-06-01,12797984000162,36.1,54.22
2015-06-01,12916408001240,48.0,72.09
2015-06-01,13462853000197,83.5,125.41
2015-06-01,16809351000188,28.0,42.06
2015-06-01,17095584000129,30.0,45.06
2015-06-01,17261661000254,167.0,250.83
2015-06-01,17569105000169,104.28,156.63
2015-06-01,18361124000168,76.35,114.68
2015-06-01,19138796000171,367.2,551.52
2015-06-01,20337967000170,50.27,75.5
2015-06-01,20733090000137,337.81,507.38
2015-06-01,21466645000194,796.0,1195.57
2015-06-01,21640288000139,23.1,34.7
2015-06-01,43307545000158,27.0,40.55
2015-06-01,47882485000158,12.4,18.62
2015-06-01,49561228000140,127.05,190.83
2015-06-01,60682648000117,38.2,57.38
2015-06-01,60948429000137,145.2,218.09
2015-06-01,62684337000112,35.96,54.01
2015-06-01,66844556000172,61.1,91.77
2015-06-01,72908353000367,21.1,31.69
2015-06-01,72908353002068,135.6,203.67
2015-06-01,73152423000109,39.8,59.78
2015-06-01,96581491000180,22.7,34.09
2015-06-01,02648788000172,35.0,52.57
2015-06-01,10263123000179,110.7,166.27
2015-06-01,17980402000100,113.75,170.85
2015-06-01,44993632000179,2408.39,3617.34
2015-06-01,45007937000127,459.56,690.25
2015-06-01,47079637000189,523.0,785.53
2015-06-01,54049754000165,26.58,39.92
2015-06-01,61519559000117,336.0,504.66
2015-06-01,,117.0,175.73
2015-06-01,00773941000168,64.9,97.48
2015-06-01,01358526000100,61.0,91.62
2015-06-01,05188383000197,219.0,328.93
2015-06-01,05591945000149,192.0,288.38
2015-06-01,08711395000142,76.69,115.19
2015-06-01,09456550000194,76.09,114.29
2015-06-01,09456704000148,63.97,96.08
2015-06-01,16500293000106,33.4,50.17
2015-06-01,16632753000150,29.25,43.93
2015-06-01,16639701000105,88.0,132.17
2015-06-01,17754161000173,100.0,150.2
2015-06-01,20944818000170,42.8,64.28
2015-06-01,47079637000189,209.0,313.91
2015-06-01,57426561000174,253.0,380.0
2015-06-01,60616612000135,29.3,44.01
2015-06-01,61386744000180,25.0,37.55
2015-06-01,68038637000100,1058.9,1590.44
2015-06-01,68060342000130,176.0,264.35
2015-06-01,68464361000122,71.0,106.64
2015-06-01,72908353001681,54.0,81.11
2015-06-01,45007937000127,125.81,188.96
2015-06-01,01937526005124,17.6,26.43
2015-06-01,05859718000151,26.26,39.44
2015-06-01,02012862000160,1926.0,2892.8
2015-06-01,09296295000160,309.9,465.46
2015-06-01,05242047000185,113.2,170.02
2015-06-01,05691015000400,172.0,258.34
2015-06-01,05801230000173,48.1,72.24
2015-06-01,08915606000169,86.9,130.52
2015-06-01,43386903000165,130.0,195.26
2015-06-01,02530487000220,54.6,82.01
2015-06-01,05482408000160,131.0,196.76
2015-06-01,07361559000196,37.32,56.05
2015-06-01,09438123000183,9.7,14.57
2015-06-01,09456714000183,61.48,92.34
2015-06-01,16434601000142,20.37,30.6
2015-06-01,18132034000103,57.0,85.61
2015-06-01,18606489000105,15.0,22.53
2015-06-01,56007859000187,211.03,316.96
2015-06-01,60643533000113,177.0,265.85
2015-06-01,61084018000103,140.12,210.46
2015-06-01,65684037000121,70.62,106.07
2015-06-01,73152423000109,75.1,112.8
2015-07-01,02105990000158,178.0,265.7
2015-07-01,09438111000159,351.0,523.94
2015-07-01,17386468000169,215.2,321.23
2015-07-01,10940972000110,350.0,522.45
2015-07-01,09456704000148,97.73,145.88
2015-07-01,21267747000180,125.85,187.86
2015-07-01,62971056000140,577.31,861.76
