"Data","CNPJ","Valor_corrigido"
"2020-02-01","13530225008429",46.03
"2020-02-01","13574594066375",34.4
"2020-02-01","49459563000131",66.62
"2020-02-01","61584736000149",33.92
"2020-02-01","65684037000393",168.69
"2020-02-01","",24.23
"2020-02-01","00510544000101",30.28
"2020-02-01","02012862000160",680.7
"2020-02-01","04356463000141",32.91
"2020-02-01","13530225008429",179.65
"2020-02-01","09456550000194",158.1
"2020-02-01","57614430000110",67.87
"2020-02-01","",308.88
"2020-02-01","17895646000187",21.88
"2020-02-01","13178502000159",149.96
"2020-02-01","13232868000169",662.58
"2020-02-01","17261661010055",92.33
"2020-02-01","43599000000162",128.83
"2020-02-01","44263614000131",247.1
"2020-02-01","04287927000105",347.4
"2020-02-01","13187416000102",231.24
"2020-02-01","74251513000292",147.78
"2020-02-01","13530225008429",190.14
"2020-02-01","09456714000183",47.12
"2020-02-01","17489433000155",42.4
"2020-02-01","25109587000100",176.85
"2020-02-01","27547502000193",40.94
"2020-02-01","02530487000220",44.09
"2020-02-01","09399877000171",277.39
"2020-02-01","12317481000142",18.17
"2020-02-01","13530225008429",119.39
"2020-02-01","43599000000162",254.36
"2020-02-01","46899837000115",29.07
"2020-02-01","61084018011814",148.87
"2020-02-01","65684037000393",105.66
"2020-02-01","02530487000220",39.0
"2020-02-01","61563557000125",111.11
"2020-02-01","02361778000151",52.69
"2020-02-01","61084000000101",34.1
"2020-02-01","",59.96
"2020-02-01","02530487000220",68.08
"2020-02-01","04200922000101",82.61
"2020-02-01","05822164000118",73.89
"2020-02-01","07022473000139",260.97
"2020-02-01","09250970000110",141.9
"2020-02-01","11821959000104",411.84
"2020-02-01","20913382000151",187.75
"2020-02-01","31040559000179",58.14
"2020-02-01","43386903000165",93.27
"2020-02-01","45814696000128",86.0
"2020-02-01","61282612000109",83.34
"2020-02-01","66546565000187",107.68
"2020-02-01","04479594000116",80.43
"2020-02-01","04607258000101",90.54
"2020-02-01","08402977000147",16.96
"2020-02-01","52872777000140",25.3
"2020-02-01","65684037000393",50.39
"2020-02-01","",60.56
"2020-02-01","27642481000195",35.43
"2020-02-01","03172672000172",399.73
"2020-02-01","52771516000133",172.67
"2020-02-01","61084018000103",182.6
"2020-02-01","61563557000125",121.94
"2020-02-01","02012862000160",6319.9
"2020-02-01","",64.8
"2020-02-01","10574512000115",134.09
"2020-02-01","31589423000201",36.22
"2020-02-01","12842782000195",124.45
"2020-02-01","43386903000165",145.36
"2020-02-01","31087932000147",302.82
"2020-02-01","",164.74
"2020-02-01","08077914000162",42.64
"2020-02-01","19871130000128",114.25
"2020-02-01","25246176000159",51.99
"2020-02-01","33454336000183",40.38
"2020-02-01","73053944000109",75.65
"2020-02-01","13530225008429",73.34
"2020-02-01","43599000000162",68.2
"2020-02-01","02530487000220",20.83
"2020-02-01","04757989000133",146.57
"2020-02-01","30821812000169",158.07
"2020-02-01","49292618000161",70.78
"2020-02-01","30841937000150",15.15
"2020-02-01","66728858000185",75.1
"2020-02-01","44993632000179",180.42
"2020-02-01","07201070000157",1516.18
"2020-02-01","15541789000165",1434.18
"2020-02-01","24768053000115",938.76
"2020-02-01","26690434000154",806.73
"2020-02-01","07575651000159",2032.8
"2020-02-01","",616.62
"2020-02-01","03855950000196",42.1
"2020-02-01","04141205000148",65.29
"2020-02-01","05973313000140",245.83
"2020-02-01","07725657000165",186.18
"2020-02-01","08231969000185",109.02
"2020-02-01","08955963000150",96.9
"2020-02-01","09456704000148",357.76
"2020-02-01","09456714000183",180.59
"2020-02-01","09541072000110",11.87
"2020-02-01","10265001000111",79.95
"2020-02-01","10748068000107",95.33
"2020-02-01","11344550000144",109.38
"2020-02-01","13458475000178",73.89
"2020-02-01","13835703000181",84.79
"2020-02-01","20401310000125",969.04
"2020-02-01","21073798000171",484.52
"2020-02-01","27139506000132",92.06
"2020-02-01","30671810000130",57.54
"2020-02-01","43963933000197",99.21
"2020-02-01","47445317000103",25.68
"2020-02-01","53045266000702",36.82
"2020-02-01","57140634000167",93.88
"2020-02-01","58149386000188",157.47
"2020-02-01","58699232000160",112.11
"2020-02-01","59597849000137",118.37
"2020-02-01","61084018000103",195.75
"2020-02-01","66150210000174",113.04
"2020-02-01","07807726000180",40.82
"2020-02-01","13530225008429",34.34
"2020-02-01","20856040000147",243.17
"2020-02-01","29275453000102",155.99
"2020-02-01","47058052000182",28.71
"2020-02-01","60457025000140",282.61
"2020-02-01","02530487000220",46.03
"2020-02-01","05324131000148",224.09
"2020-02-01","09060964010677",158.96
"2020-02-01","09438123000183",133.99
"2020-02-01","09541072000110",61.53
"2020-02-01","13530225008429",91.1
"2020-02-01","58699232000240",67.82
"2020-02-01","05354900000150",58.68
"2020-02-01","07210105000114",108.77
"2020-02-01","27070512000180",75.28
"2020-02-01","28823476000141",48.21
"2020-02-01","29314660000129",49.3
"2020-02-01","43599000000162",89.64
"2020-02-01","45007937000127",193.81
"2020-02-01","61359691000109",58.26
"2020-02-01","63929749000138",131.72
"2020-02-01","71879811000152",248.33
"2020-02-01","72543978000100",192.9
"2020-02-01","80732928005088",217.45
"2020-02-01","",72.68
"2020-02-01","00156629000125",30.46
"2020-02-01","03282496000121",93.39
"2020-02-01","03959758000140",243.37
"2020-02-01","08199677000102",67.47
"2020-02-01","12797984000162",50.87
"2020-02-01","17973818000193",65.16
"2020-02-01","21589649000160",209.86
"2020-02-01","21866861000127",114.59
"2020-02-01","23782327000168",365.09
"2020-02-01","23808616000199",84.55
"2020-02-01","32226579000100",395.07
"2020-02-01","35761903000170",119.92
"2020-02-01","35773173000127",241.7
"2020-02-01","47882485000158",72.56
"2020-02-01","53876066000106",335.23
"2020-02-01","61346318000113",154.56
"2020-02-01","61980272001242",21.8
"2020-02-01","44993632000179",558.64
"2020-02-01","",67.83
"2020-02-01","09509755000190",42.27
"2020-02-01","13530225008429",120.95
"2020-02-01","18361124000168",182.11
"2020-02-01","20991610000101",431.22
"2020-02-01","22871840000162",60.44
"2020-02-01","46938429000125",460.29
"2020-02-01","72790587000190",36.22
"2020-02-01","01937526008816",48.21
"2020-02-01","02012862000160",300.28
"2020-02-01","02530487000220",21.2
"2020-02-01","03298807000140",89.87
"2020-02-01","04147051000100",54.51
"2020-02-01","04945046000134",36.34
"2020-02-01","05834355000108",92.14
"2020-02-01","09023152000184",27.01
"2020-02-01","09447557000140",58.02
"2020-02-01","09521504000121",27.74
"2020-02-01","13530225008429",90.08
"2020-02-01","15230525000190",52.09
"2020-02-01","16838084000177",26.95
"2020-02-01","20680863000407",88.42
"2020-02-01","22902287000188",23.6
"2020-02-01","29847119000186",77.01
"2020-02-01","46177044000192",147.77
"2020-02-01","47079637000189",60.56
"2020-02-01","49673114000191",381.56
"2020-02-01","54951561000103",155.05
"2020-02-01","55334262000184",292.98
"2020-02-01","61084018000103",145.23
"2020-02-01","61563557000125",73.38
"2020-02-01","00014971000190",387.62
"2020-02-01","01426828000179",115.65
"2020-02-01","09456704000148",98.79
"2020-02-01","64866999000139",198.65
"2020-02-01","61084018000103",74.56
"2020-02-01","13530225008429",36.18
"2020-02-01","65684037000393",113.92
"2020-02-01","00469171000326",479.83
"2020-02-01","07575651000159",3023.45
"2020-02-01","07676946000111",49.66
"2020-02-01","08698859000128",250.74
"2020-02-01","08894705000101",55.48
"2020-02-01","13344164000188",36.97
"2020-02-01","13530225008429",90.4
"2020-02-01","15205478000125",215.61
"2020-02-01","20504094000143",276.18
"2020-02-01","23192189000167",109.02
"2020-02-01","33143163000182",157.47
"2020-09-01","11346022000124",68.44
"2020-09-01","05312728000172",48.03
"2020-09-01","07587422000154",69.4
"2020-09-01","33552012000188",44.3
"2020-09-01","35761903000170",138.09
"2020-09-01","45798998000150",67.82
"2020-09-01","46057279000140",202.93
"2020-09-01","02419765002059",479.1
"2020-09-01","03860331000190",49.01
"2020-09-01","05897385000155",44.19
"2020-09-01","08199677000102",64.0
"2020-09-01","09060964011134",88.13
"2020-09-01","09250970000110",195.43
"2020-09-01","09460625000100",34.75
"2020-09-01","09536662000155",33.38
"2020-09-01","10795851000121",38.12
"2020-09-01","11376304000174",44.39
"2020-09-01","13140860000172",26.42
"2020-09-01","26635515000151",37.34
"2020-09-01","26916462000147",17.77
"2020-09-01","44218741000119",564.35
"2020-09-01","50908813000152",96.06
"2020-09-01","61359691000109",44.07
"2020-09-01","61395844000173",55.59
"2020-09-01","68860865000161",25.22
"2020-09-01","13232868000169",180.11
"2020-09-01","18361124000168",36.02
"2020-09-01","31040559000179",180.95
"2020-09-01","43599000000162",166.55
"2020-09-01","00154752000107",75.41
"2020-09-01","01347553000188",67.96
"2020-09-01","03942233000100",52.59
"2020-09-01","05277805000109",62.32
"2020-09-01","05453348000158",618.38
"2020-09-01","05926833000100",91.26
"2020-09-01","09599886000106",83.57
"2020-09-01","10015901000100",209.13
"2020-09-01","10271656000100",1645.01
"2020-09-01","11354601000119",485.68
"2020-09-01","11379600000129",155.89
"2020-09-01","12928593000130",218.59
"2020-09-01","17261661001064",310.87
"2020-09-01","17744823000124",324.2
"2020-09-01","17981065000168",684.42
"2020-09-01","19174742000161",115.15
"2020-09-01","19842120000164",565.31
"2020-09-01","24869784000157",420.26
"2020-09-01","26542911000134",136.28
"2020-09-01","30120714000102",735.23
"2020-09-01","30235152000134",46.83
"2020-09-01","34277686000184",92.22
"2020-09-01","43599000000162",93.42
"2020-09-01","44705226000163",61.24
"2020-09-01","66749870000176",37.17
"2020-09-01","72992118000154",768.47
"2020-09-01","11013201000140",1347.23
"2020-09-01","04381813000120",50.43
"2020-09-01","09350982000116",23.77
"2020-09-01","15076718000139",57.88
"2020-09-01","19869558000136",37.58
"2020-09-01","24575049000130",30.02
"2020-09-01","35170556000100",148.59
"2020-09-01","43017631000207",79.73
"2020-09-01","60193513000198",29.42
"2020-09-01","08299742000171",91.0
"2020-09-01","22182081000120",28.58
"2020-09-01","28673204000102",121.27
"2020-09-01","33454336000183",97.58
"2020-09-01","66135922000114",78.05
"2020-09-01","",138.09
"2020-09-01","13232868000169",205.7
"2020-09-01","21781328000162",160.65
"2020-09-01","43599000000162",554.38
"2020-09-01","10793687000113",79.27
"2020-09-01","18361124000168",48.39
"2020-09-01","24154661000130",74.45
"2020-09-01","49967557000195",850.75
"2020-09-01","04907334000102",149.49
"2020-09-01","43599000000162",450.46
"2020-09-01","60705704000191",181.31
"2020-09-01","61192795002387",101.94
"2020-09-01","61365508000188",49.41
"2020-09-01","02012862000160",927.54
"2020-09-01","04477091000101",804.5
"2020-09-01","07575651000159",2322.16
"2020-09-01","08698859000128",195.72
"2020-09-01","09296295000160",567.22
"2020-09-01","09585759000158",62.55
"2020-09-01","21600348000270",239.25
"2020-09-01","60765468000107",431.49
"2020-09-01","60836707000164",77.69
"2020-09-01","62165139000142",18.61
"2020-09-01","75156265001740",104.76
"2020-09-01","59965038000141",230.81
"2020-09-01","",21.61
"2020-09-01","37133562000113",245.23
"2020-09-01","31087932000147",300.19
"2020-09-01","02646144000145",13.18
"2020-09-01","08077914000162",265.6
"2020-09-01","11949580000184",28.82
"2020-09-01","13574594068319",23.89
"2020-09-01","20558277000303",51.39
"2020-09-01","42591651061282",30.2
"2020-09-01","42591651189084",33.38
"2020-09-01","64834658000181",46.83
"2020-09-01","73053944000109",40.1
"2020-09-01","18361124000168",27.62
"2020-09-01","02103784000109",87.65
"2020-09-01","18355413000154",156.94
"2020-09-01","02280064000119",115.24
"2020-09-01","07807726000180",18.61
"2020-09-01","09057642000100",60.04
"2020-09-01","09456704000148",11.59
"2020-09-01","09456714000183",198.54
"2020-09-01","19359691000142",118.87
"2020-09-01","20401310000125",1008.62
"2020-09-01","21073798000171",91.02
"2020-09-01","21598128000179",93.36
"2020-09-01","27052352000147",124.04
"2020-09-01","30385410000169",10.81
"2020-09-01","46430815000101",1243.13
"2020-09-01","59363903000180",105.67
"2020-09-01","29792878000199",138.09
"2020-09-01","22359283000103",443.07
"2020-09-01","02614885000144",166.3
"2020-09-01","12754160000105",113.95
"2020-09-01","43599000000162",154.9
"2020-09-01","53154225001300",39.5
"2020-09-01","60143302000140",109.83
"2020-09-01","60765468000107",138.81
"2020-09-01","71879811000152",316.46
"2020-09-01","03391169000108",27.5
"2020-09-01","12471347000100",331.4
"2020-09-01","15490520000105",1664.23
"2020-09-01","15645091000270",58.72
"2020-09-01","18361124000168",311.47
"2020-09-01","18602593000121",91.26
"2020-09-01","19889627000173",225.74
"2020-09-01","22683792000189",112.58
"2020-09-01","22713160000110",169.3
"2020-09-01","32745943000130",1239.16
"2020-09-01","46938429000125",929.37
"2020-09-01","54867247000139",206.6
"2020-09-01","55709760000164",1452.9
"2020-09-01","69237907000175",45.64
"2020-09-01","05137602000109",130.88
"2020-09-01","09060964010677",120.07
"2020-09-01","09456550000194",38.9
"2020-09-01","09456704000148",41.55
"2020-09-01","17248286000121",24.98
"2020-09-01","26277559000157",73.13
"2020-09-01","26537866000120",51.49
"2020-09-01","46177044000192",133.49
"2020-09-01","47079637000189",96.06
"2020-09-01","53948238000290",46.35
"2020-09-01","59597849000137",29.3
"2020-09-01","59965038000141",160.6
"2020-09-01","61359691000109",59.56
"2020-09-01","24772199000134",168.1
"2020-09-01","25409044000109",2535.94
"2020-09-01","09060964010839",20.17
"2020-09-01","17261661000769",71.19
"2020-09-01","22182081000120",51.93
"2020-09-01","26635515000151",43.35
"2020-09-01","31598491000148",1243.97
"2020-09-01","34473687000102",144.09
"2020-09-01","60909215000666",57.04
"2020-09-01","17236212000175",132.08
"2020-09-01","23192189000167",144.09
"2020-09-01","32545952000187",470.95
"2020-09-01","34183984000105",137.48
"2020-11-01","12359241000100",53.1
"2020-11-01","71912448000120",71.47
"2020-11-01","09060964010324",67.73
"2020-11-01","11564223000106",472.47
"2020-11-01","12834848000103",36.08
"2020-11-01","61346318000113",119.42
"2020-11-01","65684037000393",43.66
"2020-11-01","00635626000174",47.2
"2020-11-01","01258692000216",126.5
"2020-11-01","02909557000175",39.81
"2020-11-01","05604784000180",71.3
"2020-11-01","09250970000110",47.58
"2020-11-01","09536662000155",65.57
"2020-11-01","09967852020314",293.7
"2020-11-01","13041079000140",35.4
"2020-11-01","20838946000139",25.13
"2020-11-01","25162169000179",35.52
"2020-11-01","26369890000105",208.2
"2020-11-01","35685482000145",66.07
"2020-11-01","50244235000105",88.15
"2020-11-01","50333244000164",25.37
"2020-11-01","50908813000152",215.94
"2020-11-01","59276246000133",50.15
"2020-11-01","61359691000109",153.05
"2020-11-01","68070044000121",224.2
"2020-11-01","71451926000575",48.56
"2020-11-01","97528782000178",151.28
"2020-11-01","09456550000194",56.16
"2020-11-01","13232868000169",118.0
"2020-11-01","43599000000162",118.51
"2020-11-01","65684037000393",154.23
"2020-11-01","74383670000170",118.0
"2020-11-01","00319295000163",273.46
"2020-11-01","08199677000102",48.08
"2020-11-01","01347553000188",62.07
"2020-11-01","02905110062077",51.92
"2020-11-01","03583225000106",20.06
"2020-11-01","07583593000105",168.74
"2020-11-01","10512692000100",92.16
"2020-11-01","11379600000129",218.54
"2020-11-01","17261661002460",234.49
"2020-11-01","17981065000168",349.75
"2020-11-01","19374064000180",86.72
"2020-11-01","21045173000104",480.02
"2020-11-01","25246176000159",89.02
"2020-11-01","30120714000102",403.32
"2020-11-01","34959712000154",99.98
"2020-11-01","35434844000206",75.84
"2020-11-01","58231580000108",191.75
"2020-11-01","62971056000140",78.52
"2020-11-01","10212897000170",1008.9
"2020-11-01","11013201000140",670.24
"2020-11-01","09060964010839",124.82
"2020-11-01","58699232000240",50.55
"2020-11-01","04055065000195",49.44
"2020-11-01","05482408000160",188.8
"2020-11-01","06235280000101",65.87
"2020-11-01","09457981000175",733.96
"2020-11-01","09967852012648",1713.36
"2020-11-01","11279535000160",1765.28
"2020-11-01","11371433000250",534.7
"2020-11-01","12281431000152",300.65
"2020-11-01","17672730000131",65.61
"2020-11-01","23562961000195",35.28
"2020-11-01","27669152000138",106.08
"2020-11-01","29208540000147",42.48
"2020-11-01","30987537000158",319.53
"2020-11-01","35827380000117",35.4
"2020-11-01","42591651061282",94.87
"2020-11-01","61084018000103",40.18
"2020-11-01","00007016000126",103.6
"2020-11-01","28673204000102",50.62
"2020-11-01","",53.1
"2020-11-01","21781328000162",385.64
"2020-11-01","44263614000131",114.92
"2020-11-01","04392610000139",62.54
"2020-11-01","04907334000102",158.23
"2020-11-01","04927263000100",94.4
"2020-11-01","05366385000129",53.93
"2020-11-01","05690346000182",71.15
"2020-11-01","09060964012378",98.06
"2020-11-01","14785684000199",102.66
"2020-11-01","43599000000162",123.19
"2020-11-01","60457025000140",94.14
"2020-11-01","61213575000187",106.44
"2020-11-01","65684037000393",208.12
"2020-11-01","66728858000185",237.12
"2020-11-01","08402977000147",20.77
